trial_global,subtask,trial_in_subtask,image_a,image_b,choice,chosen_image,rt,reward,value_difference,q_value_chosen,q_value_unchosen,learning_progress,psychological_state,true_reward_chosen,learning_rate
496,0,496,0,1,0,0,1.4025554653311814,0.5519036078049626,0.27276285442577675,0.473900106298059,0.19872477244423373,0.9832988717610502,disengaged,0.5,0.03
497,0,497,0,1,0,0,0.7493426912624892,0.4112670541144229,0.2751753338538253,0.47202111473254993,0.19872477244423373,0.9841030315703998,disengaged,0.5,0.03
498,0,498,1,0,1,0,1.4331260096562097,0.5639903400983532,0.27329634228831623,0.4858164985374204,0.19872477244423373,0.9834767010485634,engaged,0.5,0.15
499,0,499,1,2,1,2,0.33014629490475333,0.8060257677332475,0.6215910115868598,0.8198870835421581,0.19872477244423373,0.9880751623168536,disengaged,0.8,0.03
500,1,0,0,2,0,0,1.972226751477549,0.7609268085591812,0.0,0.5081409164270465,0.5,0.7999999999999999,disengaged,0.8,0.0312
501,1,1,2,0,0,2,0.6937619586729873,0.2745445039784717,0.008140916427046507,0.4929657885241283,0.5081409164270465,0.8027136388090155,disengaged,0.2,0.0312
502,1,2,0,2,1,2,0.20286689421404092,0.18287610435449514,0.015175127902918195,0.48329099037803575,0.5081409164270465,0.8050583759676394,disengaged,0.2,0.0312
503,1,3,1,2,0,1,1.496298326490754,0.414383015933825,0.016709009621964255,0.49732875009713534,0.48329099037803575,0.8082833086830036,disengaged,0.5,0.0312
504,1,4,0,1,1,1,0.3719636571343967,0.5202944050310111,0.010812166329911166,0.4980452785310723,0.5081409164270465,0.8073928920487153,disengaged,0.5,0.0312
505,1,5,1,2,1,2,1.097349912750077,0.11241082828507194,0.014754288153036532,0.4717195293207353,0.4980452785310723,0.8076317348600277,disengaged,0.2,0.0312
506,1,6,2,1,1,1,2.0041988726460342,0.6130219771837482,0.02632574921033698,0.5016325515290357,0.4717195293207353,0.8114888885457945,disengaged,0.5,0.0312
507,1,7,0,1,1,1,0.6341321486494209,0.39414743135428854,0.0065083648980107656,0.4982790157795836,0.5081409164270465,0.8115962785257584,disengaged,0.5,0.0312
508,1,8,0,2,1,2,1.3071841322821443,0.11143377383437687,0.03642138710631121,0.4604786137495609,0.5081409164270465,0.8115668009619649,disengaged,0.2,0.0312
509,1,9,2,0,0,2,1.0084283385511197,0.19076946061992262,0.04766230267748561,0.45206368817191617,0.5081409164270465,0.8153137728190231,disengaged,0.2,0.0312
510,1,10,1,2,0,1,1.617912900870311,0.5356972759266926,0.046215327607667445,0.4994464654961734,0.45206368817191617,0.8181187480115714,disengaged,0.5,0.0312
511,1,11,1,0,0,1,0.9992910465619328,0.5229551140261541,0.008694450930873121,0.5001799353303088,0.5081409164270465,0.8185078979171012,disengaged,0.5,0.0312
512,1,12,1,0,1,0,1.1161003352260446,0.744577045685234,0.007960981096737707,0.515517723659902,0.5001799353303088,0.8186324309749405,disengaged,0.8,0.0312
513,1,13,1,2,0,1,2.559695860151523,0.42766548312565345,0.04811624715839263,0.49791748442152356,0.45206368817191617,0.8210913667192257,disengaged,0.5,0.0312
514,1,14,1,2,0,1,0.46678076680194136,0.5194804915160635,0.04585379624960739,0.4985902502428732,0.45206368817191617,0.8204571733031698,disengaged,0.5,0.0312
515,1,15,2,0,1,0,1.0919989486827855,0.7099145093566817,0.06345403548798584,0.5505091450853223,0.45206368817191617,0.820681428576953,engaged,0.8,0.18
516,1,16,2,1,1,1,0.9394601096674152,0.6110173940938102,0.04652656207095701,0.5188271361360418,0.45206368817191617,0.8323452357187597,engaged,0.5,0.18
517,1,17,0,2,0,0,1.2963667168097346,0.7629774408133646,0.09844545691340617,0.58875343831637,0.45206368817191617,0.8265394402591214,engaged,0.8,0.18
518,1,18,2,0,0,2,0.2,0.32809395766667276,0.13668975014445378,0.42974913668097237,0.58875343831637,0.839287538002804,engaged,0.2,0.18
519,1,19,1,2,1,2,1.616760715911303,0.22611768069745095,0.08907799945506945,0.4233958352542865,0.5188271361360418,0.8467257218331186,disengaged,0.2,0.0312
520,1,20,0,1,1,1,2.8363030667331217,0.5796701927070742,0.06992630218032814,0.520725439501058,0.58875343831637,0.8488434889753472,disengaged,0.5,0.0312
521,1,21,1,2,1,2,0.8725293028480723,0.0,0.0973296042467715,0.41018588519435273,0.520725439501058,0.8482107211870085,disengaged,0.2,0.0312
522,1,22,0,1,0,0,8.066760337799009,0.7694389385846198,0.06802799881531196,0.5943908259247394,0.520725439501058,0.8526140378736531,disengaged,0.8,0.0312
523,1,23,0,1,1,1,1.1367876086303197,0.5219645160283045,0.07366538642368137,0.5207640986887081,0.5943908259247394,0.8544931670764428,disengaged,0.5,0.0312
524,1,24,1,2,0,1,0.8795768212335031,0.4863669157534316,0.11057821349435537,0.5196909065811275,0.41018588519435273,0.8544802806805595,disengaged,0.5,0.0312
525,1,25,0,2,0,0,1.3405829645531242,0.7737253252313496,0.18420494073038662,0.5999860623031056,0.41018588519435273,0.8548380113830863,disengaged,0.8,0.0312
526,1,26,2,1,0,2,0.5911466158464435,0.16636616463654874,0.10950502138677476,0.40257870991294925,0.5196909065811275,0.8567030901758751,disengaged,0.2,0.0312
527,1,27,1,2,1,2,1.9831985069712161,0.2554307310957608,0.11711219666817824,0.39798769297385295,0.5196909065811275,0.8592388152696763,disengaged,0.2,0.0312
528,1,28,0,1,0,0,1.0592096634084318,0.6259582208763008,0.0802951557219781,0.6007963936505892,0.5196909065811275,0.8607691542493751,disengaged,0.8,0.0312
529,1,29,0,2,0,0,2.18961454566086,0.8558136723026449,0.2028087006767363,0.6466995038079593,0.39798769297385295,0.8610392646985363,engaged,0.8,0.18
530,1,30,0,2,0,0,1.5355407358655957,0.9282135740360131,0.24871181083410632,0.6973720364490089,0.39798769297385295,0.8763403014176596,engaged,0.8,0.18
531,1,31,0,2,0,0,0.6310917021120839,0.7833731106279622,0.29938434347515597,0.7128522298012205,0.39798769297385295,0.8932311456313429,engaged,0.8,0.18
532,1,32,1,0,0,1,2.952067235934578,0.479993062755957,0.19316132322009305,0.5184523338537822,0.7128522298012205,0.89839121008208,disengaged,0.5,0.0312
533,1,33,0,2,1,2,0.5233583644552114,0.2337686998078139,0.3148645368273676,0.39286406038707256,0.7128522298012205,0.8988040676578618,disengaged,0.2,0.0312
534,1,34,1,0,1,0,1.2932919918008166,1.0,0.19439989594743834,0.7218112402314225,0.5184523338537822,0.9005119451867886,disengaged,0.8,0.0312
535,1,35,1,0,1,0,1.4840233913427743,0.7206503541664689,0.2033589063776403,0.7217750205861959,0.5184523338537822,0.9034982819968559,disengaged,0.8,0.0312
536,1,36,1,0,1,0,1.1878765826937523,0.75242045559951,0.20332268673241372,0.7227311581586113,0.5184523338537822,0.9034862087817803,disengaged,0.8,0.0312
537,1,37,2,0,1,0,0.7243003908590757,0.7296878945334381,0.3298670977715388,0.7229482083335059,0.39286406038707256,0.9038049213059188,disengaged,0.8,0.0312
538,1,38,1,0,1,0,0.6016938627261356,0.804460772443429,0.20449587447972373,0.7254914003337355,0.5184523338537822,0.903877271364217,disengaged,0.8,0.0312
539,1,39,0,2,1,2,0.2,0.27855911301653025,0.33262733994666294,0.38929774602911166,0.7254914003337355,0.9047250020309603,disengaged,0.2,0.0312
540,1,40,1,2,1,2,1.9010582287273878,0.29937822145304394,0.12915458782467054,0.38649225686233835,0.5184523338537822,0.9059137734836139,disengaged,0.2,0.0312
541,1,41,0,2,0,0,0.7110073367087745,0.849996669225985,0.33899914347139715,0.7293759647231737,0.38649225686233835,0.906848936539205,disengaged,0.8,0.0312
542,1,42,1,0,1,0,1.8861863692930305,0.8657936292753077,0.21092363086939148,0.7336321958572003,0.5184523338537822,0.9081437913356843,disengaged,0.8,0.0312
543,1,43,2,0,1,0,3.148433085022863,0.7338507256071862,0.34713993899486195,0.7336390139853999,0.38649225686233835,0.9095625350470266,disengaged,0.8,0.0312
544,1,44,0,2,0,0,0.2,0.7507774478646259,0.34714675712306153,0.7341737331224317,0.38649225686233835,0.9095648077564265,disengaged,0.8,0.0312
545,1,45,2,1,1,1,0.722044388337338,0.49975984497514486,0.13196007699144385,0.5178691282007687,0.38649225686233835,0.9097430474687704,disengaged,0.5,0.0312
546,1,46,0,1,0,0,0.4151420867580472,0.8724623146764395,0.21630460492166304,0.7384883368669167,0.5178691282007687,0.9099374493531083,disengaged,0.8,0.0312
547,1,47,2,1,0,2,0.380408089846163,0.21208618790263983,0.13137687133843035,0.3550991644495926,0.5178691282007687,0.9113756506012699,engaged,0.2,0.18
548,1,48,1,0,0,1,0.3633833527431799,0.47373886430150436,0.22061920866614804,0.5099256806989011,0.7384883368669167,0.9218400147388518,engaged,0.5,0.18
549,1,49,1,0,1,0,0.34845040414978634,0.9937554301962338,0.22856265616801563,0.7844364136661938,0.5099256806989011,0.9244878305728077,engaged,0.8,0.18
550,1,50,1,2,0,1,1.352585961922973,0.47127275078845376,0.1548265162493085,0.5029681533150205,0.3550991644495926,0.9398038561725667,engaged,0.5,0.18
551,1,51,2,0,1,0,1.6615017450892182,0.7826064928379572,0.42933724921660116,0.7841070279171112,0.3550991644495926,0.9421230319671935,engaged,0.8,0.18
552,1,52,2,1,0,2,0.5945571353814231,0.24345026460913058,0.14786898886542793,0.33500236247830945,0.5029681533150205,0.9420132367174994,engaged,0.2,0.18
553,1,53,0,1,1,1,0.3361332719985205,0.5669808098009338,0.28113887460209064,0.514490431482485,0.7841070279171112,0.948712170707927,engaged,0.5,0.18
554,1,54,1,2,0,1,0.7657574782225097,0.5503090368623746,0.17948806900417552,0.5209377804508651,0.33500236247830945,0.9448714113187723,engaged,0.5,0.18
555,1,55,0,1,1,1,1.3401618417494447,0.46078184388024157,0.26316924746624604,0.5101097118681529,0.7841070279171112,0.9427222949959788,engaged,0.5,0.18
556,1,56,2,0,1,0,0.6759156017609942,0.7977617194608128,0.44910466543880173,0.7865648723949774,0.33500236247830945,0.9463316511902162,engaged,0.8,0.18
557,1,57,1,0,1,0,0.9051412859157988,0.6793596749281955,0.2764551605268245,0.7672679368509566,0.5101097118681529,0.9471509326828383,engaged,0.8,0.18
558,1,58,0,2,0,0,2.2339803912663814,0.7875352261674957,0.4322655743726472,0.7709160489279336,0.33500236247830945,0.9407186208348314,engaged,0.8,0.18
559,1,59,2,1,0,2,0.2,0.2614076223049092,0.17510734938984346,0.3217553092470974,0.5101097118681529,0.9419346581938237,engaged,0.2,0.18
560,1,60,0,2,0,0,0.41915784820390956,0.7787316829779078,0.44916073968083625,0.772322863056929,0.3217553092470974,0.9463503426042278,engaged,0.8,0.18
561,1,61,2,0,1,0,0.33432305263251644,0.559545047414961,0.4505675538098316,0.7340228562413748,0.3217553092470974,0.9468192806472262,engaged,0.8,0.18
562,1,62,1,2,1,2,1.318007217197279,0.5112910201043841,0.18835440262105552,0.35587173720140897,0.5101097118681529,0.9340526117087081,engaged,0.2,0.18
563,1,63,0,1,0,0,0.6801833400659361,0.6639945345582399,0.22391314437322185,0.7214177583384105,0.5101097118681529,0.922680469057271,engaged,0.8,0.18
564,1,64,1,0,1,0,1.723425200008663,0.851367917502487,0.21130804647025758,0.7448087869879443,0.5101097118681529,0.9184787697562828,engaged,0.8,0.18
565,1,65,0,1,0,0,1.4642112641781955,0.7712395265819197,0.23469907511979138,0.7495663201148599,0.5101097118681529,0.9262757793061275,engaged,0.8,0.18
566,1,66,0,2,1,2,1.9477192800934207,0.09853636250232867,0.39369458291345094,0.3095513697555745,0.7495663201148599,0.9278616236817661,engaged,0.2,0.18
567,1,67,2,1,1,1,0.45125035553927373,0.363664374211975,0.2005583421125784,0.48374955109004086,0.3095513697555745,0.9433017461637108,engaged,0.5,0.18
568,1,68,1,0,0,1,1.279065102622774,0.5491066043445356,0.26581676902481904,0.4955138206758499,0.7495663201148599,0.941254833816442,engaged,0.5,0.18
569,1,69,1,2,1,2,1.5751959816445829,0.27310006267854814,0.1859624509202754,0.30299013448170975,0.4955138206758499,0.9451762570117117,engaged,0.2,0.18
570,1,70,2,0,0,2,1.07072953288841,0.30430613772948123,0.44657618563315016,0.3032270150663086,0.7495663201148599,0.9473633354363333,engaged,0.2,0.18
571,1,71,1,0,1,0,1.8973306174260263,0.7734614600895225,0.25405249943901,0.7538674453102991,0.4955138206758499,0.947284375241467,engaged,0.8,0.18
572,1,72,2,1,1,1,1.7917073469957456,0.29255136489836886,0.1922868056095413,0.45898057863590336,0.3032270150663086,0.9487180836399468,engaged,0.5,0.18
573,1,73,0,1,1,1,0.7433037676019196,0.47783651134291955,0.2948868666743958,0.4623746465231663,0.7538674453102991,0.9365403362932979,engaged,0.5,0.18
574,1,74,2,1,1,1,1.005191826186748,0.5129461935125199,0.15914763145685767,0.47147752498124995,0.3032270150663086,0.9376716922557189,engaged,0.5,0.18
575,1,75,2,1,0,2,0.2,0.16948111545192485,0.16825050991494134,0.2791527531357195,0.47147752498124995,0.9407059850750802,engaged,0.2,0.18
576,1,76,1,2,1,2,2.2798799548075324,0.2864180704841783,0.19232477184553043,0.2793794310369914,0.47147752498124995,0.9487307390519432,disengaged,0.2,0.0312
577,1,77,0,2,1,2,0.6197846794655368,0.1962499176925507,0.4744880142733077,0.27678579022064487,0.7538674453102991,0.9486551797515193,disengaged,0.2,0.0312
578,1,78,2,0,1,0,4.382426820340201,1.0,0.4770816550896543,0.7615467810166178,0.27678579022064487,0.9495197266903014,disengaged,0.8,0.0312
579,1,79,1,0,1,0,1.5033399763407584,0.7599520507193163,0.2900692560353678,0.761497025431342,0.47147752498124995,0.9520795052590743,disengaged,0.8,0.0312
580,1,80,2,0,0,2,0.9545782644756124,0.12864153300928244,0.48471123521069714,0.2721636893956504,0.761497025431342,0.9520629200639823,disengaged,0.2,0.0312
581,1,81,0,1,1,1,1.53763452222485,0.40720062503315013,0.29001950045009206,0.46947208570286925,0.761497025431342,0.9536036203389805,disengaged,0.5,0.0312
582,1,82,2,0,1,0,4.541405165288823,0.7875840792533181,0.4893333360356916,0.7623109415105876,0.2721636893956504,0.9529351405795203,disengaged,0.8,0.0312
583,1,83,1,0,0,1,2.918720865660597,0.5248325142515882,0.2928388558077184,0.4711993310735893,0.7623109415105876,0.9532064459392688,disengaged,0.5,0.0312
584,1,84,2,0,1,0,1.2129373107368129,0.7004703306209491,0.49014725211493726,0.7603815144508309,0.2721636893956504,0.9537821943961755,disengaged,0.8,0.0312
585,1,85,0,1,1,1,0.5161995476181536,0.46860049036920476,0.2891821833772416,0.4711182472436125,0.7603815144508309,0.9531390520429233,disengaged,0.5,0.0312
586,1,86,2,1,0,2,0.6863065163686032,0.1742379514489006,0.19895455784796212,0.2691084063717118,0.4711182472436125,0.9531120240995976,disengaged,0.2,0.0312
587,1,87,0,1,1,1,0.7188587763806247,0.49495369525971616,0.2892632672072184,0.47540862788651117,0.7603815144508309,0.9541304517742438,engaged,0.5,0.18
588,1,88,1,0,0,1,0.3690052224526981,0.5149597957518788,0.28497288656431974,0.48252783810227734,0.7603815144508309,0.95556057865521,engaged,0.5,0.18
589,1,89,1,0,1,0,0.8219047999103515,0.8520501883076975,0.27785367634855357,0.7768818757450668,0.48252783810227734,0.9579336487271322,engaged,0.8,0.18
590,1,90,1,0,1,0,1.0361252169898092,0.8479507548001609,0.2943540376427895,0.7896742739749838,0.48252783810227734,0.9634337691585442,engaged,0.8,0.18
591,1,91,1,0,0,1,1.264793639968769,0.5632120947227811,0.30714643587270646,0.49705100429396804,0.7896742739749838,0.9676979019018498,engaged,0.5,0.18
592,1,92,1,0,1,0,0.4479393011744394,0.7661125054551015,0.29262326968101576,0.7854331556414049,0.49705100429396804,0.97253895729908,engaged,0.8,0.18
593,1,93,1,2,0,1,0.9007919470604598,0.4875714222837564,0.22794259792225624,0.49534467953212996,0.2691084063717118,0.9711252511878871,engaged,0.5,0.18
594,1,94,2,0,1,0,0.6078976525993459,0.6777823934848988,0.5163247492696932,0.7660560184532338,0.2691084063717118,0.9705564762672744,engaged,0.8,0.18
595,1,95,1,2,1,2,1.064297493834536,0.11307130130113563,0.22623627316041817,0.24102172745900807,0.49534467953212996,0.964097430537884,engaged,0.2,0.18
596,1,96,1,0,1,0,0.7587944388573051,0.6069147060746993,0.27071133892110383,0.7374105822250976,0.49534467953212996,0.9734596568421185,engaged,0.8,0.18
597,1,97,1,2,0,1,0.43458269354268453,0.5794600382945212,0.2543229520731219,0.5104854441093604,0.24102172745900807,0.9639111780994065,engaged,0.5,0.18
598,1,98,1,0,0,1,1.5324126158952551,0.4007956439222866,0.22692513811573722,0.49074128007568707,0.7374105822250976,0.961967803552243,engaged,0.5,0.18
599,1,99,0,1,0,0,0.4875970758023141,0.854968318629026,0.24666930214941052,0.7585709747778047,0.49074128007568707,0.9623767116139255,engaged,0.8,0.18
600,1,100,1,2,0,1,2.4319004364796877,0.5460054341446444,0.249719552616679,0.5006888278080994,0.24102172745900807,0.9694301757981612,engaged,0.5,0.18
601,1,101,2,1,1,1,0.912891808509607,0.5645779092903631,0.25966710034909135,0.5121888624749069,0.24102172745900807,0.9722868065035657,engaged,0.5,0.18
602,1,102,0,2,0,0,0.8718353194398579,0.9261463984866184,0.5175492473187966,0.7887345510453911,0.24102172745900807,0.9684534616146299,engaged,0.8,0.18
603,1,103,2,1,0,2,0.3383738611991994,0.2549327546116933,0.27116713501589884,0.24352571234649142,0.5121888624749069,0.9785079870371587,engaged,0.2,0.18
604,1,104,1,0,1,0,0.342737004941207,0.8302697994376733,0.2765456885704842,0.7962108957560019,0.5121888624749069,0.9776733254079976,engaged,0.8,0.18
605,1,105,1,2,0,1,0.8938543678791315,0.5105259701023334,0.26866315012841546,0.5118895418478436,0.24352571234649142,0.9801654403115345,engaged,0.5,0.18
606,1,106,0,2,0,0,1.7991305762861878,0.7824705470095987,0.5526851834095104,0.7937376329816493,0.24352571234649142,0.980265213853889,engaged,0.8,0.18
607,1,107,1,0,1,0,1.0244863096419732,0.7155671551210496,0.2818480911338057,0.7796669469667414,0.5118895418478436,0.9794407929291048,engaged,0.8,0.18
608,1,108,1,2,0,1,1.2168857888453812,0.4775146944205148,0.2683638295013522,0.5057020693109244,0.24352571234649142,0.9747505642574688,engaged,0.5,0.18
609,1,109,2,0,1,0,0.31618756579056706,0.8443739291269806,0.53614123462025,0.7913142037555845,0.24352571234649142,0.9768130551031086,engaged,0.8,0.18
610,1,110,0,1,0,0,0.5157553746111592,0.6943969200033333,0.28561213444466005,0.7738690926801792,0.5057020693109244,0.9806954740327228,engaged,0.8,0.18
611,1,111,1,2,0,1,0.6270619990737462,0.5676478668773041,0.262176356964433,0.5168523128728728,0.24352571234649142,0.9748804370075878,engaged,0.5,0.18
612,1,112,1,0,0,1,0.6223442455498117,0.5750872779401333,0.2570167798073064,0.5273346065849797,0.7738690926801792,0.971163689153605,engaged,0.5,0.18
613,1,113,0,1,1,1,1.2406437018912402,0.5877350506739698,0.24653448609519957,0.5382066865209979,0.7738690926801792,0.9676695912495694,engaged,0.5,0.18
614,1,114,0,2,0,0,0.6172615514084161,0.7034217367136041,0.5303433803336878,0.7611885686061957,0.24352571234649142,0.96404556460423,engaged,0.8,0.18
615,1,115,2,0,1,0,0.46159757286128006,0.7587520988112064,0.5176628562597042,0.7607500040430976,0.24352571234649142,0.9598187232462354,engaged,0.8,0.18
616,1,116,0,2,1,2,2.120135878010571,0.15214253084874851,0.5172242916966061,0.24067455708376184,0.7607500040430976,0.9596725350585361,disengaged,0.2,0.0312
617,1,117,0,1,1,1,1.6581526923159409,0.4452094695793065,0.22254331752209966,0.5214671874714935,0.7607500040430976,0.9606229201461126,engaged,0.5,0.18
618,1,118,1,0,1,0,0.21934663481929265,0.8724136559314498,0.2392828165716041,0.7808494613830009,0.5214671874714935,0.9662027531626141,engaged,0.8,0.18
619,1,119,0,2,1,2,3.75742613343158,0.36337010173475504,0.5401749042992391,0.26275975512094063,0.7808494613830009,0.9729025722759153,engaged,0.2,0.18
620,1,120,0,2,0,0,1.1188916055065017,0.7408473321682476,0.5180897062620603,0.7736490781243454,0.26275975512094063,0.9655408395968557,engaged,0.8,0.18
621,1,121,0,1,1,1,2.213014958774708,0.5415826629455343,0.2521818906528519,0.5250879730568208,0.7736490781243454,0.9631407118439704,engaged,0.5,0.18
