trial,subtask,trial_in_subtask,psychological_state,choice_correct,rt,chosen_image,was_rewarded,learning_rate,learning_progress
1660,1,660,engaged,1,0.2326644243063694,1,True,0.42,1.0
1661,1,661,engaged,1,2.694644481040715,1,True,0.42,1.0
1662,1,662,engaged,1,1.991213268495947,1,True,0.42,1.0
1663,1,663,engaged,1,0.3566802303260886,1,False,0.42,0.7137237503217583
1664,1,664,engaged,0,2.1273248471168746,0,False,0.42,0.7137237503217583
1665,1,665,engaged,0,1.1908095700329147,0,True,0.42,0.7137237503217583
1666,1,666,engaged,0,2.5215082632357575,0,True,0.42,0.8631306340687654
1667,1,667,engaged,0,1.9487941215662816,0,True,0.42,1.0
1668,1,668,engaged,0,0.4634926745397512,0,True,0.42,1.0
1669,1,669,engaged,0,0.7001355865351454,0,False,0.42,0.7137237503217583
1670,1,670,engaged,1,1.1994284594588336,1,False,0.42,0.644481623071281
1671,1,671,engaged,0,0.4389925819469156,0,True,0.42,0.8933044470086411
1672,1,672,engaged,0,0.9886326112937481,0,True,0.42,1.0
1673,1,673,engaged,0,1.0672006607252962,0,True,0.42,1.0
1674,1,674,engaged,0,2.3246691882692416,0,True,0.42,1.0
1675,1,675,engaged,0,0.2,0,False,0.42,0.6785269209795645
1676,1,676,engaged,0,0.33654764206136034,0,False,0.42,0.4139597751866198
1677,1,677,engaged,1,2.2074961171626044,1,False,0.42,0.3935456141681474
1678,1,678,engaged,0,0.41541039231050886,0,False,0.42,0.24009666960823947
1679,1,679,engaged,1,0.31779194226646285,1,True,0.42,0.6587611740000769
1680,1,680,engaged,1,0.4832871377806143,1,True,0.42,0.9015865865473428
1681,1,681,engaged,1,0.8769218419138985,1,False,0.42,0.5229202201974589
1682,1,682,engaged,0,0.6919911013344949,2,False,0.42,0.5229202201974589
1683,1,683,engaged,1,0.8138146645433195,1,True,0.42,0.8227988333418242
1684,1,684,engaged,0,0.2,0,False,0.42,0.8227988333418242
1685,1,685,engaged,1,2.0664699820657044,1,True,0.42,0.9967284289655562
1686,1,686,disengaged,1,2.0256888933276334,1,True,0.052000000000000005,1.0
1687,1,687,disengaged,1,2.1096241409365746,1,True,0.052000000000000005,1.0
1688,1,688,disengaged,1,0.8321689019145113,1,True,0.052000000000000005,1.0
1689,1,689,disengaged,1,0.7450220509741563,1,False,0.052000000000000005,0.9786044704513766
1690,1,690,disengaged,1,0.7324038630787391,1,True,0.052000000000000005,0.9920367177322371
1691,1,691,disengaged,0,1.8085076293338052,0,False,0.052000000000000005,0.9920367177322371
1692,1,692,disengaged,0,0.5191730854081011,0,False,0.052000000000000005,0.9920367177322371
1693,1,693,engaged,1,0.5428538831885898,1,False,0.42,0.5753812962846975
1694,1,694,engaged,1,0.32514540464021463,1,True,0.42,0.8532262574724228
1695,1,695,engaged,1,2.081617182692176,1,True,0.42,1.0
1696,1,696,engaged,1,0.9963664186085267,1,True,0.42,1.0
1697,1,697,engaged,1,0.3401422289749681,1,True,0.42,1.0
1698,1,698,engaged,1,1.2636175767193796,1,True,0.42,1.0
1699,1,699,engaged,1,0.6624647114407138,1,True,0.42,1.0
1700,1,700,engaged,1,0.7636770029147412,1,True,0.42,1.0
1701,1,701,disengaged,0,0.8081238870750054,0,False,0.052000000000000005,1.0
1702,1,702,disengaged,0,2.5707073097512567,0,True,0.052000000000000005,1.0
1703,1,703,disengaged,0,1.043218490658712,0,True,0.052000000000000005,1.0
1704,1,704,disengaged,0,1.3765274644557417,2,False,0.052000000000000005,1.0
1705,1,705,disengaged,1,0.6175896875133827,1,True,0.052000000000000005,1.0
1706,1,706,disengaged,0,0.5178385039943443,0,True,0.052000000000000005,1.0
1707,1,707,disengaged,1,1.087938460387473,1,False,0.052000000000000005,1.0
1708,1,708,disengaged,0,0.7151661192682597,0,False,0.052000000000000005,1.0
1709,1,709,disengaged,0,1.114423550297554,2,False,0.052000000000000005,1.0
1710,1,710,disengaged,0,0.3052456678339527,0,False,0.052000000000000005,1.0
1711,1,711,disengaged,0,2.596722384749649,0,False,0.052000000000000005,1.0
1712,1,712,disengaged,1,0.26486101316611016,1,True,0.052000000000000005,1.0
1713,1,713,disengaged,0,1.9888596716159064,0,False,0.052000000000000005,1.0
1714,1,714,disengaged,0,4.07622652502053,2,False,0.052000000000000005,1.0
1715,1,715,engaged,1,1.3926499728171833,1,True,0.42,1.0
1716,1,716,engaged,1,0.41160460718772596,1,True,0.42,1.0
1717,1,717,engaged,1,1.1035323918528865,1,True,0.42,1.0
1718,1,718,engaged,1,1.3791756202782763,1,True,0.42,1.0
1719,1,719,engaged,1,1.405804434396462,1,True,0.42,1.0
1720,1,720,engaged,1,0.8935943896307634,1,True,0.42,1.0
1721,1,721,engaged,1,1.0767850042492255,1,True,0.42,1.0
1722,1,722,engaged,1,0.7212034680543661,1,True,0.42,1.0
1723,1,723,engaged,1,0.804435215172328,1,False,0.42,0.7168664778149908
1724,1,724,engaged,0,0.4948428519921035,2,False,0.42,0.7168664778149908
1725,1,725,engaged,1,0.8449822363320658,1,True,0.42,0.9352876627599928
1726,1,726,engaged,1,0.2,1,True,0.42,1.0
1727,1,727,engaged,1,0.6547347344017442,1,True,0.42,1.0
1728,1,728,engaged,1,1.3160414569098637,1,True,0.42,1.0
1729,1,729,engaged,1,0.3460879657204403,1,False,0.42,0.6832779499107374
1730,1,730,engaged,0,1.3649592794913403,0,False,0.42,0.6832779499107374
1731,1,731,engaged,1,0.2,1,True,0.42,0.9158063165755258
1732,1,732,engaged,1,2.0244221954285515,1,True,0.42,1.0
1733,1,733,engaged,1,0.8445637842126313,1,False,0.42,0.6093902061598399
1734,1,734,disengaged,1,0.2,1,True,0.052000000000000005,0.6420215951838604
1735,1,735,disengaged,0,0.8435971766284834,2,False,0.052000000000000005,0.6420215951838604
1736,1,736,engaged,1,0.48437964597921757,1,True,0.42,0.8918776308339371
1737,1,737,engaged,1,0.7165757436577052,1,True,0.42,1.0
1738,1,738,engaged,1,0.9516998955719584,1,True,0.42,1.0
1739,1,739,engaged,1,0.30786616365832215,1,True,0.42,1.0
1740,1,740,engaged,1,1.3576816862984038,1,True,0.42,1.0
1741,1,741,engaged,1,0.5608453083290093,1,True,0.42,1.0
1742,1,742,engaged,1,1.0054292555681836,1,False,0.42,0.7042766179881099
1743,1,743,engaged,1,0.8435047923168547,1,True,0.42,0.9279855440604019
1744,1,744,engaged,1,1.4163641602888872,1,True,0.42,1.0
1745,1,745,engaged,1,0.4905330138623282,1,True,0.42,1.0
1746,1,746,engaged,1,2.348347520212431,1,True,0.42,1.0
1747,1,747,engaged,1,0.3043323411503895,1,True,0.42,1.0
1748,1,748,engaged,1,0.8050568991092248,1,True,0.42,1.0
1749,1,749,engaged,0,0.5795567122844516,0,False,0.42,1.0
1750,1,750,engaged,1,1.1554076706602276,1,True,0.42,1.0
1751,1,751,engaged,1,1.7290176436288527,1,True,0.42,1.0
1752,1,752,engaged,1,1.493416071871858,1,True,0.42,1.0
1753,1,753,engaged,1,0.2630530548053208,1,True,0.42,1.0
1754,1,754,engaged,1,0.659915478135236,1,True,0.42,1.0
1755,1,755,engaged,1,0.7758747979635602,1,True,0.42,1.0
1756,1,756,engaged,1,0.24421915534409208,1,True,0.42,1.0
1757,1,757,engaged,1,1.8592223160055368,1,False,0.42,0.7171521400488972
1758,1,758,engaged,1,1.2026215840797052,1,True,0.42,0.9354533468556585
1759,1,759,engaged,1,1.2460678663771334,1,True,0.42,1.0
1760,1,760,engaged,1,1.4022430551802794,1,True,0.42,1.0
1761,1,761,engaged,1,0.28707139497195,1,True,0.42,1.0
1762,1,762,engaged,1,0.5017470336547081,1,True,0.42,1.0
1763,1,763,engaged,1,1.3206528779403466,1,True,0.42,1.0
1764,1,764,engaged,1,0.385421833811349,1,True,0.42,1.0
1765,1,765,engaged,1,0.514050103186048,1,True,0.42,1.0
1766,1,766,engaged,1,0.2605309938698335,1,False,0.42,0.7135511771362372
1767,1,767,disengaged,0,0.9713721135111592,0,True,0.052000000000000005,0.7135511771362372
1768,1,768,disengaged,0,0.4914730143000149,2,False,0.052000000000000005,0.7135511771362372
1769,1,769,disengaged,1,0.870092851943483,1,True,0.052000000000000005,0.740766195669485
1770,1,770,disengaged,0,1.612266134044821,2,False,0.052000000000000005,0.740766195669485
1771,1,771,disengaged,1,1.966890825544819,1,True,0.052000000000000005,0.7665660332390039
1772,1,772,disengaged,0,3.9403124277204853,0,False,0.052000000000000005,0.7665660332390039
1773,1,773,disengaged,0,1.220039918245938,2,False,0.052000000000000005,0.7665660332390039
1774,1,774,disengaged,0,0.5979031033396037,0,False,0.052000000000000005,0.7665660332390039
1775,1,775,disengaged,0,1.445005173257587,2,False,0.052000000000000005,0.7665660332390039
1776,1,776,disengaged,0,2.391490954009326,2,False,0.052000000000000005,0.7665660332390039
1777,1,777,disengaged,1,1.796456417605564,1,True,0.052000000000000005,0.7910242792549079
1778,1,778,disengaged,0,0.5558230719559604,0,False,0.052000000000000005,0.7910242792549079
1779,1,779,disengaged,1,4.953393357660472,1,True,0.052000000000000005,0.8142106964779848
1780,1,780,disengaged,1,0.2,1,True,0.052000000000000005,0.8361914200054616
1781,1,781,disengaged,0,0.9642381591911311,0,True,0.052000000000000005,0.8361914200054616
1782,1,782,disengaged,1,3.0591435109596286,1,True,0.052000000000000005,0.8570291459095098
1783,1,783,disengaged,0,1.0831338054792328,0,False,0.052000000000000005,0.8570291459095098
1784,1,784,disengaged,0,0.7436031516424363,2,False,0.052000000000000005,0.8570291459095098
1785,1,785,disengaged,0,5.0,0,True,0.052000000000000005,0.8570291459095098
1786,1,786,disengaged,0,2.0141631818336583,2,False,0.052000000000000005,0.8570291459095098
1787,1,787,disengaged,0,2.1012175054144495,2,False,0.052000000000000005,0.8570291459095098
1788,1,788,disengaged,0,3.9062850358000962,0,False,0.052000000000000005,0.8570291459095098
1789,1,789,engaged,1,0.2,1,True,0.42,1.0
1790,1,790,engaged,1,1.5869000920109246,1,True,0.42,1.0
1791,1,791,engaged,1,0.8323494813569847,1,False,0.42,0.6432911495135523
1792,1,792,engaged,0,0.9700464226463181,2,False,0.42,0.6432911495135523
1793,1,793,engaged,1,0.2,1,True,0.42,0.8926139723451585
1794,1,794,engaged,1,0.7977797041503365,1,True,0.42,1.0
1795,1,795,engaged,1,1.7079192717470175,1,False,0.42,0.6015883015607443
1796,1,796,engaged,1,1.0700509394252125,1,True,0.42,0.8684263205325297
1797,1,797,engaged,1,0.6451336284663226,1,True,0.42,1.0
1798,1,798,disengaged,1,2.2500708028632075,1,True,0.052000000000000005,1.0
1799,1,799,disengaged,1,0.2,1,True,0.052000000000000005,1.0
1800,1,800,disengaged,1,0.5124016699386207,1,True,0.052000000000000005,1.0
1801,1,801,disengaged,0,0.8494370523093805,0,True,0.052000000000000005,1.0
1802,1,802,disengaged,0,1.8348585123568688,2,False,0.052000000000000005,1.0
1803,1,803,engaged,1,0.3932867980836573,1,True,0.42,1.0
1804,1,804,engaged,1,0.37953721669377605,1,True,0.42,1.0
1805,1,805,engaged,1,1.2585175468562104,1,True,0.42,1.0
1806,1,806,engaged,1,1.785119828852545,1,True,0.42,1.0
1807,1,807,engaged,1,0.76876625960792,1,True,0.42,1.0
1808,1,808,engaged,1,0.3283257540635734,1,True,0.42,1.0
1809,1,809,engaged,1,1.6455888753070476,1,True,0.42,1.0
1810,1,810,engaged,1,0.5427639706743325,1,True,0.42,1.0
1811,1,811,engaged,1,0.6940431800949451,1,True,0.42,1.0
1812,1,812,engaged,1,1.327880636607681,1,True,0.42,1.0
1813,1,813,disengaged,1,0.4743522437320912,1,False,0.052000000000000005,1.0
1814,1,814,disengaged,0,0.6334632117617838,0,False,0.052000000000000005,1.0
1815,1,815,disengaged,0,0.5250181374783751,0,False,0.052000000000000005,1.0
1816,1,816,disengaged,1,4.828467336788133,1,True,0.052000000000000005,1.0
1817,1,817,disengaged,0,1.5939247065438988,0,True,0.052000000000000005,1.0
1818,1,818,disengaged,0,1.1867644533203772,0,False,0.052000000000000005,1.0
1819,1,819,disengaged,0,0.931398379895265,2,False,0.052000000000000005,1.0
1820,1,820,disengaged,0,3.948257863914255,2,False,0.052000000000000005,1.0
1821,1,821,disengaged,0,0.4353768929956883,2,False,0.052000000000000005,1.0
1822,1,822,engaged,1,0.2,1,True,0.42,1.0
1823,1,823,engaged,1,0.6565133217905873,1,True,0.42,1.0
1824,1,824,engaged,1,0.3241935989033133,1,True,0.42,1.0
1825,1,825,disengaged,0,1.4596436314466155,0,False,0.052000000000000005,1.0
1826,1,826,disengaged,0,0.3115172954289457,2,False,0.052000000000000005,1.0
1827,1,827,disengaged,0,2.777957761278649,2,False,0.052000000000000005,1.0
1828,1,828,engaged,1,0.7941739210969815,1,True,0.42,1.0
1829,1,829,engaged,1,0.2727722538922632,1,True,0.42,1.0
1830,1,830,engaged,1,0.9084571899669237,1,True,0.42,1.0
1831,1,831,engaged,1,1.413704278250917,1,True,0.42,1.0
1832,1,832,engaged,1,0.3859887722266585,1,True,0.42,1.0
1833,1,833,engaged,1,1.1332299178488705,1,True,0.42,1.0
1834,1,834,engaged,1,0.5103620404585993,1,True,0.42,1.0
1835,1,835,engaged,1,0.6066508802478838,1,True,0.42,1.0
1836,1,836,engaged,1,2.410340502088336,1,True,0.42,1.0
1837,1,837,engaged,1,0.3870592899742867,1,True,0.42,1.0
1838,1,838,engaged,1,0.2,1,True,0.42,1.0
1839,1,839,engaged,1,1.1308477809861335,1,True,0.42,1.0
1840,1,840,engaged,1,1.3261264889894688,1,True,0.42,1.0
1841,1,841,engaged,1,1.0395262579286442,1,False,0.42,0.7174059454732935
1842,1,842,engaged,1,0.4648063508171225,1,False,0.42,0.41609544837451024
1843,1,843,engaged,1,0.747730011691206,1,False,0.42,0.2591305669295464
1844,1,844,engaged,0,1.1067759525544718,0,False,0.42,0.24133536005721593
1845,1,845,engaged,0,0.8802399675879072,0,False,0.42,0.24133536005721593
1846,1,846,engaged,0,2.152044982702485,0,False,0.42,0.24133536005721593
1847,1,847,engaged,1,0.47159425910557756,1,True,0.42,0.6594796144604833
1848,1,848,engaged,1,0.7574378667007007,1,False,0.42,0.38249817638708034
1849,1,849,engaged,1,0.3464766727536855,1,True,0.42,0.7413540479318047
1850,1,850,engaged,1,0.48177918997028124,1,True,0.42,0.949490453427745
1851,1,851,engaged,1,1.052703118407525,1,True,0.42,1.0
1852,1,852,engaged,1,1.24945071042317,1,True,0.42,1.0
1853,1,853,engaged,1,1.0589999572613746,1,True,0.42,1.0
1854,1,854,engaged,1,0.2,1,True,0.42,1.0
1855,1,855,engaged,1,1.4744028699830836,1,True,0.42,1.0
1856,1,856,engaged,1,1.1909260141658145,1,True,0.42,1.0
1857,1,857,engaged,1,1.9671032170563436,1,True,0.42,1.0
1858,1,858,engaged,1,1.010868930047027,1,True,0.42,1.0
1859,1,859,engaged,1,0.2,1,True,0.42,1.0
1860,1,860,engaged,1,0.3936254015609231,1,True,0.42,1.0
1861,1,861,engaged,1,1.1413653992491066,1,True,0.42,1.0
1862,1,862,engaged,1,0.5359121456625677,1,True,0.42,1.0
1863,1,863,engaged,1,0.4313853115129957,1,True,0.42,1.0
1864,1,864,engaged,1,0.42285012308718084,1,True,0.42,1.0
1865,1,865,engaged,1,0.699182458742812,1,True,0.42,1.0
1866,1,866,engaged,1,1.705680130299006,1,True,0.42,1.0
1867,1,867,engaged,1,0.8026161470005133,1,True,0.42,1.0
1868,1,868,engaged,1,1.4154644213519896,1,True,0.42,1.0
1869,1,869,engaged,1,1.2696282608993328,1,True,0.42,1.0
1870,1,870,disengaged,0,0.6585869781751023,0,False,0.052000000000000005,1.0
1871,1,871,disengaged,1,1.3968493885706312,1,True,0.052000000000000005,1.0
1872,1,872,engaged,1,0.7903644482255795,1,False,0.42,0.7174067555095518
1873,1,873,engaged,1,0.7317471675881453,1,True,0.42,0.9356010238228383
1874,1,874,engaged,1,0.37157054112508725,1,True,0.42,1.0
1875,1,875,disengaged,0,2.2760961939892215,2,False,0.052000000000000005,1.0
1876,1,876,disengaged,0,0.9726456858509571,2,False,0.052000000000000005,1.0
1877,1,877,disengaged,0,1.1960546723285155,2,False,0.052000000000000005,1.0
1878,1,878,disengaged,0,0.2,2,False,0.052000000000000005,1.0
1879,1,879,disengaged,1,0.9779663610759413,1,True,0.052000000000000005,1.0
1880,1,880,disengaged,0,0.4310466634810961,2,False,0.052000000000000005,1.0
1881,1,881,disengaged,1,1.8100640311540481,1,False,0.052000000000000005,1.0
1882,1,882,disengaged,1,1.8329845086802805,1,True,0.052000000000000005,1.0
1883,1,883,disengaged,1,1.406272954374326,1,False,0.052000000000000005,0.9736420718927644
1884,1,884,disengaged,0,0.4300011585003503,2,False,0.052000000000000005,0.9736420718927644
1885,1,885,disengaged,0,1.5334797170730465,2,False,0.052000000000000005,0.9736420718927644
1886,1,886,disengaged,0,0.3309335845177787,2,True,0.052000000000000005,0.9736420718927644
1887,1,887,disengaged,0,2.050643099353138,0,False,0.052000000000000005,0.9736420718927644
1888,1,888,disengaged,0,5.0,2,False,0.052000000000000005,0.9736420718927644
1889,1,889,disengaged,0,1.2633436519946468,2,False,0.052000000000000005,0.9736420718927644
1890,1,890,disengaged,1,0.3073554948858985,1,True,0.052000000000000005,0.987332363898673
1891,1,891,disengaged,0,1.325674625755169,2,False,0.052000000000000005,0.987332363898673
1892,1,892,engaged,1,1.3173860768313472,1,True,0.42,1.0
1893,1,893,engaged,1,1.6948412446562044,1,True,0.42,1.0
1894,1,894,engaged,1,0.8211889422541078,1,False,0.42,0.6687148709818539
1895,1,895,disengaged,0,0.7676636735385135,0,False,0.052000000000000005,0.6687148709818539
1896,1,896,disengaged,1,1.6783462732487107,1,True,0.052000000000000005,0.6982613774351296
1897,1,897,disengaged,0,2.081324654289225,0,False,0.052000000000000005,0.6982613774351296
1898,1,898,disengaged,1,2.88120103025039,1,False,0.052000000000000005,0.6619517858085028
1899,1,899,disengaged,1,1.7007380537762309,1,True,0.052000000000000005,0.6918499726907928
1900,1,900,disengaged,0,1.6083156237735443,2,True,0.052000000000000005,0.6918499726907928
1901,1,901,disengaged,1,0.5481128001943161,1,True,0.052000000000000005,0.7201934538552037
1902,1,902,engaged,1,1.149532577534395,1,True,0.42,0.9372173088633162
1903,1,903,engaged,1,0.9222913037968621,1,True,0.42,1.0
1904,1,904,engaged,1,0.2,1,True,0.42,1.0
1905,1,905,engaged,1,0.36673808674907993,1,True,0.42,1.0
1906,1,906,engaged,1,0.8558500805806268,1,True,0.42,1.0
1907,1,907,engaged,1,1.7632665204951918,1,True,0.42,1.0
1908,1,908,engaged,1,0.7889041233306422,1,True,0.42,1.0
1909,1,909,engaged,1,1.1270658189254945,1,False,0.42,0.7107944926094444
1910,1,910,engaged,1,0.4920182429729686,1,True,0.42,0.9317659113407759
1911,1,911,disengaged,0,1.7723595940343222,0,False,0.052000000000000005,0.9317659113407759
1912,1,912,disengaged,0,2.5908210089961146,0,False,0.052000000000000005,0.9317659113407759
1913,1,913,disengaged,0,1.7058846568088815,2,False,0.052000000000000005,0.9317659113407759
1914,1,914,disengaged,1,0.2,1,True,0.052000000000000005,0.9476337636953878
1915,1,915,disengaged,0,0.3487496686324634,2,False,0.052000000000000005,0.9476337636953878
1916,1,916,disengaged,0,0.2663744520030787,2,False,0.052000000000000005,0.9476337636953878
1917,1,917,disengaged,0,1.1718345922291131,2,False,0.052000000000000005,0.9476337636953878
1918,1,918,disengaged,0,2.4484815740014945,0,True,0.052000000000000005,0.9476337636953878
1919,1,919,disengaged,1,0.7040349653106192,1,True,0.052000000000000005,0.9626764877275598
1920,1,920,disengaged,0,0.2,2,False,0.052000000000000005,0.9626764877275598
1921,1,921,disengaged,0,0.2774992758982226,2,False,0.052000000000000005,0.9626764877275598
1922,1,922,disengaged,1,5.0,1,False,0.052000000000000005,0.9126173103657266
1923,1,923,disengaged,0,2.524542328562984,0,False,0.052000000000000005,0.9126173103657266
1924,1,924,disengaged,0,0.26331099598800206,2,False,0.052000000000000005,0.9126173103657266
1925,1,925,disengaged,0,3.626800078563385,0,False,0.052000000000000005,0.9126173103657266
1926,1,926,disengaged,0,2.001535730788659,0,False,0.052000000000000005,0.9126173103657266
1927,1,927,engaged,1,0.5323478220959053,1,True,0.42,1.0
1928,1,928,engaged,1,0.2,1,True,0.42,1.0
1929,1,929,engaged,1,0.3341769256580617,1,True,0.42,1.0
1930,1,930,engaged,1,1.147494600332443,1,True,0.42,1.0
1931,1,931,engaged,1,1.309617380138121,1,True,0.42,1.0
1932,1,932,engaged,1,1.027253712156461,1,True,0.42,1.0
1933,1,933,engaged,1,1.3672957373068424,1,False,0.42,0.7102513285373997
1934,1,934,engaged,1,1.125051292529653,1,False,0.42,0.4119457705516918
1935,1,935,engaged,1,0.2682050046577726,1,True,0.42,0.7584336525472795
1936,1,936,disengaged,0,2.5086901100750603,2,False,0.052000000000000005,0.7584336525472795
1937,1,937,disengaged,0,1.5022729599537823,2,False,0.052000000000000005,0.7584336525472795
1938,1,938,disengaged,0,0.7981963890106799,2,False,0.052000000000000005,0.7584336525472795
1939,1,939,disengaged,1,0.4249161177597566,1,False,0.052000000000000005,0.7189951026148208
1940,1,940,disengaged,0,0.2657679073451081,2,False,0.052000000000000005,0.7189951026148208
1941,1,941,disengaged,1,1.1004229621716357,1,True,0.052000000000000005,0.7459270370231823
1942,1,942,disengaged,1,1.7269846744351478,1,True,0.052000000000000005,0.7714585108423091
